62,
47,
36,
30,
24,
18,
21,
22,
22,
22,
23,
22,
19,
24,
21,
20,
21,
21,
20,
20,
19,
20,
23,
23,
23,
25,
26,
29,
29,
30,
29,
27,
31,
31,
34,
37,
42,
43,
44,
44,
52,
48,
50,
49,
53,
50,
46,
44,
45,
47,
48,
52,
57,
60,
62,
57,
60,
61,
61,
58,
57,
58,
53,
53,
56,
52,
53,
55,
51,
51,
49,
48,
48,
47,
56,
54,
49,
50,
47,
52,
51,
50,
49,
45,
45,
41,
48,
51,
49,
46,
47,
47,
44,
48,
46,
46,
47,
48,
45,
47,
46,
51,
52,
55,
62,
59,
53,
52,
54,
57,
60,
55,
55,
61,
54,
54,
51,
48,
50,
52,
49,
47,
51,
48,
47,
43,
47,
47,
48,
49,
52,
55,
60,
59,
60,
58,
61,
68,
67,
64,
60,
58,
56,
57,
47,
49,
53,
48,
44,
48,
51,
48,
53,
54,
49,
44,
47,
45,
47,
50,
49,
50,
49,
51,
59,
63,
64,
61,
58,
61,
54,
55,
56,
52,
56,
55,
52,
51,
49,
53,
48,
47,
48,
47,
51,
51,
59,
54,
49,
49,
49,
52,
58,
48,
46,
45,
46,
50,
52,
53,
54,
54,
54,
56,
56,
51,
54,
56,
55,
60,
59,
61,
60,
62,
60,
61,
55,
53,
54,
57,
58,
61,
54,
59,
55,
60,
57,
63,
60,
62,
64,
68,
71,
66,
67,
67,
64,
68,
66,
65,
61,
62,
58,
53,
53,
52,
51,
52,
56,
66,
57,
59,
54,
52,
59,
53,
55,
59,
64,
59,
61,
66,
65,
58,
58,
60,
60,
66,
64,
62,
61,
60,
56,
53,
56,
55,
57,
55,
54,
56,
52,
51,
51,
46,
48,
46,
44,
47,
48,
52,
52,
49,
45,
41,
42,
46,
46,
48,
45,
45,

