23.6234,24.2506,24.8165,25.4185,25.4185,25.4186,25.4425,25.6404,25.8118,26.0206,26.0206,26.0206,26.0208,26.3398,26.5183,26.9381,28.2655,29.1629,31.579,32.4649,34.3402,34.5633,37.1226,38.5966,38.9109,39.1436,39.9761,40.3195,40.3736,40.8623,41.3538,41.8355,42.1046,42.1054,42.1205,43.8296,44.371,45.1242,47.0733,48.0598,48.5039,50.2275,54.4305,57.9473,64.1227,65.0554,67.2764,68.5314,83.5,88.0053,
40.1942,40.8623,40.9854,41.1194,41.2226,41.6875,41.7244,42.1054,42.1054,42.1916,42.3006,42.4908,42.6091,43.4198,43.8296,43.957,44.0611,44.0916,44.371,45.6141,46.0969,46.8548,47.1335,48.2746,48.5116,48.703,49.5493,49.771,51.9102,52.7575,54.4277,55.3408,56.7566,57.0495,57.6021,57.9476,58.0375,58.5876,62.9974,64.6161,64.6172,64.6172,64.9049,65.1156,65.2621,65.9141,66.6668,66.8829,70.4543,75.4024,
48.6708,48.9935,49.4517,49.4709,50.1252,50.6911,52.1889,52.2188,53.2235,53.802,55.783,56.9449,57.9915,58.1785,58.8393,59.4311,59.8144,62.1001,62.1082,62.2529,62.3599,63.1072,63.5485,64.3623,64.5398,64.6172,64.6653,66.0162,66.0207,66.0207,66.7182,66.8864,66.911,67.2777,67.9591,68.1259,68.126,68.126,68.1977,68.4728,68.6995,69.1891,71.7153,72.5276,73.571,74.8163,78.2835,81.0472,81.1357,81.3471,
57.2756,58.0588,58.1849,58.3607,59.1564,59.7519,62.2929,62.4497,62.5564,62.8053,62.8772,63.5485,63.6321,63.8726,64.5486,64.6632,65.1156,65.4797,65.5193,65.5234,65.8214,65.9608,65.9665,66.0207,66.6733,66.9243,67.9505,68.126,68.126,68.126,68.4553,68.5519,68.7416,69.0111,69.4222,69.6228,69.7445,70.3824,70.5513,70.7721,71.8072,72.8305,73.0645,73.3245,74.854,74.9893,80.8792,87.7738,92.6223,106.158,
63.4798,63.5239,64.6172,64.6579,64.6609,65.1156,65.5234,65.8243,65.9414,65.9608,66.0207,66.0207,66.8829,67.161,67.8617,67.9505,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.1785,68.2545,68.2822,68.3034,68.329,68.4192,68.5443,68.7922,69.3199,69.8089,71.4468,71.5976,71.9697,72.3408,72.8305,74.1989,75.5906,76.8272,76.8272,77.1815,83.3914,86.9551,95.5855,107.137,
62.0741,63.4453,63.5743,63.6789,63.7362,64.6172,65.0629,65.1156,65.1176,65.4414,65.5114,65.803,66.5355,66.6946,66.8758,66.8829,66.9218,67.0638,67.9439,67.9505,68.0097,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.1726,68.3735,68.6254,68.7388,69.3196,70.9592,71.9059,72.1509,72.2876,72.6534,72.6678,73.0301,75.5736,76.8272,77.3862,80.7312,83.8367,84.0669,101.28,
62.2089,62.2724,62.5042,62.5805,63.3928,63.4016,63.4981,63.9372,64.2668,64.6172,64.6172,64.6172,65.3556,65.4326,65.4657,65.6268,66.0207,66.5355,66.5702,66.8829,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.4287,68.7388,69.2437,70.4177,70.9051,72.6997,74.2674,74.5358,74.7376,78.2614,78.7827,79.4659,80.7019,80.8103,83.8552,84.2256,90.3301,90.3983,92.1991,100.818,
65.3694,65.3737,65.9492,66.2783,66.567,66.6011,66.8829,66.9049,66.9218,67.2985,67.7579,67.8827,68.1259,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.4253,68.9169,68.931,69.302,69.5874,69.7045,69.8502,69.9703,69.9923,70.304,70.4168,71.319,71.3736,72.488,72.7525,73.9457,74.0835,76.8396,79.0337,80.7322,81.8374,82.9204,84.1743,84.6242,86.4892,94.6897,103.15,104.408,106.823,109.491,
65.5793,65.6462,65.777,65.8494,66.0425,66.5076,66.7684,66.8773,66.8829,66.997,67.6879,68.0137,68.1259,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.4253,68.5797,68.7625,69.0507,69.1693,69.4158,69.5002,69.8502,69.8502,70.3666,70.4441,71.1327,72.7525,73.4164,73.7834,75.512,76.6524,77.1289,81.4871,82.4955,84.66,98.2379,104.265,106.722,110.777,
64.4305,64.6716,64.7849,65.0128,65.0453,65.6154,66.0207,66.307,66.5593,66.7817,67.773,67.8061,67.9489,68.1259,68.1259,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.5152,68.7667,68.988,68.9937,69.34,69.4588,69.5495,69.7263,69.768,69.8502,69.8502,70.8547,70.9193,71.3993,72.3922,74.4852,76.0119,78.1026,80.3176,86.8052,103.507,
63.3868,63.7217,64.1586,64.7849,65.0151,65.1219,65.4114,65.7617,66.0207,66.0207,66.0548,66.1888,66.2944,66.3984,66.5938,66.7817,67.6415,67.7731,67.8925,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.1303,68.2232,69.8502,70.5365,71.8204,72.1742,72.7525,73.0516,73.5569,73.8412,75.38,75.7226,77.2983,90.4446,95.604,110.231,112.317,
63.7693,63.9479,64.6172,64.6172,64.6172,64.8752,65.0151,65.2519,65.5872,65.8222,66.0207,66.2907,66.7817,67.0542,67.4895,67.6128,67.6448,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.2232,68.6788,68.7257,69.5092,70.1276,70.2187,70.8797,71.9623,72.045,73.1723,73.649,74.0549,75.3661,93.4308,94.0909,
62.394,62.6406,63.1328,63.7693,64.6172,66.3686,66.874,66.8829,67.0139,67.207,67.2458,67.3783,67.7148,67.845,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.152,68.3819,68.5014,68.7547,69.6742,70.2266,70.4282,70.5562,70.9555,71.0599,71.2835,72.6045,72.6873,73.3226,78.962,82.3196,84.855,91.9966,112.644,
68.1259,68.1259,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.2304,68.9474,69.0424,69.0834,69.3203,69.386,69.3978,69.5256,69.7067,69.9894,70.0503,70.4047,70.8139,70.9677,72.1168,72.7525,72.7607,72.823,73.0672,74.4992,76.5404,78.5501,80.9998,86.5191,110.231,
68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.2183,68.2227,68.8036,69.3165,70.0364,70.1775,70.2424,70.4678,71.0771,72.5348,72.7525,72.7525,72.8375,73.1376,73.8031,74.8382,78.0225,78.6152,79.4588,80.2292,81.3555,81.6329,88.6787,91.7008,109.948,110.787,112.409,
68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.2183,68.4082,68.6025,68.7777,68.8104,68.8371,69.2803,69.4081,69.5352,69.8502,69.918,69.9201,70.2815,70.6457,70.6522,70.9385,72.2085,72.4005,72.5348,72.7525,73.4673,73.5053,75.3915,81.1918,81.6329,82.0191,82.9165,86.9787,91.7405,105.226,112.798,120.072,
68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.1621,68.7421,68.7496,68.7877,69.698,69.8352,69.8502,69.9269,70.2594,70.5778,71.065,71.0916,71.4357,71.4622,72.0094,72.5348,72.7525,73.8477,78.7096,84.9606,85.0923,86.1267,87.3578,88.8343,90.3125,91.7206,92.9795,102.097,108.854,
67.1154,67.2807,67.7751,67.8662,67.8925,68.1259,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.2181,68.2403,68.2997,68.9699,69.4488,69.5199,69.5654,70.2076,70.2428,71.1607,71.9769,72.5348,72.9969,73.9746,74.3312,74.6862,77.9966,79.9514,80.474,80.9711,85.03,93.2462,97.7814,104.834,105.652,108.655,113.74,
63.457,64.6172,65.4905,65.8405,66.0448,66.1648,66.6663,66.7374,66.9672,67.5908,68.0143,68.1259,68.1259,68.1259,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.1771,68.4335,69.3159,69.4491,69.9508,70.0629,70.0629,70.4735,70.6854,71.6337,71.7014,71.7376,71.8417,72.4473,72.7525,73.5416,74.688,75.6661,80.1534,83.7442,84.2107,84.2107,88.7001,95.2028,126.085,
64.6172,64.6172,64.8586,65.2621,65.4905,65.8405,66.4778,67.319,67.6737,67.9611,68.0657,68.1259,68.1259,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.141,68.2557,68.5426,68.6036,69.6219,70.2582,70.4603,70.7313,71.6617,72.4473,72.4473,72.7616,73.8058,74.5045,75.1435,75.7146,76.2522,76.4589,78.647,78.6523,81.9032,83.2979,84.0577,84.2107,86.8683,118.981,
64.9512,65.7555,66.4778,66.5681,67.0403,67.208,67.8011,68.1259,68.1259,68.1259,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.3737,68.5242,69.3198,69.5462,69.669,69.783,71.0229,71.1216,72.4327,72.4561,72.4688,72.4706,72.6671,72.7525,72.7525,73.3465,74.226,74.5716,74.7619,76.1593,76.6204,78.4883,78.5127,84.0684,85.0877,85.3443,91.1168,
68.085,68.1259,68.1259,68.1259,68.1259,68.1259,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.5061,68.5073,68.6801,68.826,68.8988,69.401,69.4093,69.9162,72.3715,72.394,72.4473,72.4751,72.7525,72.7525,72.7525,73.2541,73.688,74.8179,75.03,75.217,75.9235,77.0353,79.0529,79.0529,81.9468,88.8555,92.2692,102.446,
68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.1772,68.2045,68.7425,69.1143,69.4066,69.5283,69.8502,69.9203,70.3463,70.6344,70.8737,72.4473,72.4473,72.7525,72.7894,73.311,79.0124,80.6372,81.2246,84.2106,84.3098,90.0109,110.231,112.349,
66.0207,66.6946,66.77,68.0304,68.1109,68.1259,68.1259,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.1544,68.4908,68.7064,68.9635,69.5125,69.8502,69.9203,69.9203,70.0665,72.5348,72.7241,72.7525,72.7525,72.7525,73.3328,78.9737,79.097,80.7019,83.3995,96.0307,107.156,
66.972,67.5427,67.9676,68.0055,68.1111,68.1259,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.4459,68.4632,68.8058,69.0769,69.2701,69.3199,69.8502,69.9203,70.1416,70.1458,71.1541,72.5348,72.7525,72.7525,72.7525,74.8179,77.5438,106.722,108.021,
67.8551,68.0649,68.1259,68.1259,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.1577,68.3389,68.9995,69.0866,69.2148,69.228,69.2701,69.5044,69.7283,69.8502,70.0144,70.0153,70.1458,70.2994,72.84,78.8918,83.8159,96.4481,106.722,
63.3529,64.3142,64.5498,64.6172,65.1279,65.4148,66.0756,68.1259,68.1259,68.1259,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.3069,68.4368,68.4718,68.6196,68.7105,69.0866,69.2217,69.2701,69.3577,69.3708,69.751,69.8502,70.0153,71.6347,72.2833,72.7525,75.1701,91.1242,
66.3081,66.4918,66.8829,66.8829,67.4824,67.6389,67.9505,67.9952,68.1259,68.1259,68.1259,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.126,68.2816,68.3003,68.3716,68.4754,68.5922,68.794,69.0866,69.2346,69.3041,69.8502,69.8502,70.0341,70.2408,70.6794,71.6286,72.7525,73.3924,
